PRIMARY NAICS CODE,TRIFID,REPORTING YEAR,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,FLOW
324110,79086DMNDSSTARR,1987,Land treatment/application farming,kg,7664939,0.226796
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,463581,0.226796
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,1634044,0.226796
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,1344281,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,71556,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,7439921,0.0453592
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,7440020,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,7440473,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,74851,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,7664393,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,7664417,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,7664939,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,7782505,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,95476,0.226796
324110,77511MCCHM2MISO,1987,Other landfills,kg,N982,72.57472
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,100414,635.0288
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,100425,113.398
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,108883,3991.6096
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,108952,113.398
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,110827,0.226796
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,1330207,7711.064
324110,77522XXNBY2800D,1987,Other disposal,kg,100425,0.226796
324110,77522XXNBY2800D,1987,Other disposal,kg,100414,0.226796
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,N982,1632.9312
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,N495,40.82328
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,N420,113.398
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,N096,13.607759999999999
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,1344281,0.226796
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,N090,861.8248
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,78933,0.226796
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,7664417,113.398
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,71432,1011.056568
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,67561,0.226796
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,56235,0.226796
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,1344281,0.226796
324110,77522XXNBY2800D,1987,Land treatment/application farming,kg,91203,2721.552
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,1330207,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,1319773,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,1310732,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,1310732,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,115071,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,111422,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,108952,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,108883,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,106990,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,1319773,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,100414,0.226796
324110,77506CRWNC111RE,1987,Other disposal,kg,108952,0.226796
324110,77506CRWNC111RE,1987,Land treatment/application farming,kg,95636,0.226796
324110,77506CRWNC111RE,1987,Land treatment/application farming,kg,7782505,0.226796
324110,77506CRWNC111RE,1987,Land treatment/application farming,kg,7664939,0.226796
324110,77506CRWNC111RE,1987,Land treatment/application farming,kg,7664393,0.226796
324110,77506CRWNC111RE,1987,Land treatment/application farming,kg,74851,0.226796
324110,77506CRWNC111RE,1987,Other disposal,kg,1344281,53.977448
324110,77522XXNBY2800D,1987,Other disposal,kg,108883,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,1330207,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,71432,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,115071,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,111422,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,108952,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,108883,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,107062,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,106990,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,1344281,0.226796
324110,77506CRWNC111RE,1987,Underground injection to class i wells,kg,100414,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,95476,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,7782505,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,7664939,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,7664393,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,74851,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,71556,0.226796
324110,77506CRWNC111RE,1987,Other landfills,kg,95636,0.226796
324110,77522XXNBY2800D,1987,Other disposal,kg,108952,113.398
324110,77522XXNBY2800D,1987,Other disposal,kg,110827,0.226796
324110,77522XXNBY2800D,1987,Other disposal,kg,1330207,0.226796
324110,77640CHVRNENDOF,1987,Other landfills,kg,7664382,154221.28
324110,77640CHVRNENDOF,1987,Other landfills,kg,71432,2993.7072
324110,77640CHVRNENDOF,1987,Other landfills,kg,1344281,861824.8
324110,77640CHVRNENDOF,1987,Other landfills,kg,1330207,19504.456
324110,77640CHVRNENDOF,1987,Other landfills,kg,108883,8164.656
324110,77592TXSCTLOOP1,1987,Other landfills,kg,N096,92.98636
324110,77640CHVRNENDOF,1987,Other landfills,kg,91203,5896.696
324110,77592TXSCTLOOP1,1987,Land treatment/application farming,kg,N495,193.683784
324110,77592TXSCTLOOP1,1987,Land treatment/application farming,kg,7664417,143.335072
324110,77592TXSCTLOOP1,1987,Land treatment/application farming,kg,1344281,114631.77024
324110,77592TXSCTLOOP1,1987,Land treatment/application farming,kg,108952,358.33768
324110,77590MRTHNFOOTO,1987,Other disposal,kg,95636,0.226796
324110,77590MRTHNFOOTO,1987,Other disposal,kg,7664939,0.226796
324110,77590MRTHNFOOTO,1987,Other disposal,kg,7664382,0.226796
324110,77592TXSCTLOOP1,1987,Land treatment/application farming,kg,N450,1432.897128
324110,77590MRTHNFOOTO,1987,Other disposal,kg,7439921,0.0453592
324110,77640CHVRNENDOF,1987,Other landfills,kg,95636,249.4756
324110,77640CHVRNENDOF,1987,Other landfills,kg,N420,444.52016
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,1330207,0.226796
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,115071,0.226796
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,110827,0.226796
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,108952,0.226796
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,108883,0.226796
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,106990,0.226796
324110,77640CHVRNENDOF,1987,Other landfills,kg,N096,580.59776
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,100425,0.226796
324110,77640FNLNDHIGHW,1987,Other disposal,kg,71432,353.80176
324110,77640FNLNDHIGHW,1987,Other disposal,kg,1330207,680.388
324110,77640FNLNDHIGHW,1987,Other disposal,kg,110827,23.586784
324110,77640FNLNDHIGHW,1987,Other disposal,kg,108883,725.7472
324110,77640FNLNDHIGHW,1987,Other disposal,kg,100414,15.422128
324110,77640CHVRNENDOF,1987,Other landfills,kg,N495,997.9024
324110,77640TXCRFNORTH,1987,Land treatment/application farming,kg,100414,1079.54896
324110,67005TTLPT1400S,1987,Land treatment/application farming,kg,1319773,6.8038799999999995
324110,77590MRTHNFOOTO,1987,Other disposal,kg,71432,0.226796
324110,77590MRTHNFOOTO,1987,Other disposal,kg,1330207,0.226796
324110,77536SHLLLHIGHW,1987,Other landfills,kg,N090,113.398
324110,77536SHLLLHIGHW,1987,Other landfills,kg,80057,266077.0672
324110,77536SHLLLHIGHW,1987,Other landfills,kg,7440666,113.398
324110,77536SHLLLHIGHW,1987,Other landfills,kg,1344281,176900.88
324110,77536SHLLLHIGHW,1987,Other landfills,kg,107062,113.398
324110,77522XXNBY2800D,1987,Other disposal,kg,N420,340.194
324110,77536SHLLLHIGHW,1987,Other landfills,kg,N096,113.398
324110,77522XXNBY2800D,1987,Other disposal,kg,N090,113.398
324110,77522XXNBY2800D,1987,Other disposal,kg,78933,0.226796
324110,77522XXNBY2800D,1987,Other disposal,kg,7664417,0.226796
324110,77522XXNBY2800D,1987,Other disposal,kg,71432,0.226796
324110,77522XXNBY2800D,1987,Other disposal,kg,67561,6350.288
324110,77522XXNBY2800D,1987,Other disposal,kg,56235,0.226796
324110,77522XXNBY2800D,1987,Other disposal,kg,1344281,997902.4
324110,77522XXNBY2800D,1987,Other disposal,kg,91203,0.226796
324110,77590MRTHNFOOTO,1987,Other disposal,kg,1344281,0.226796
324110,77536SHLLLHIGHW,1987,Underground injection to class i wells,kg,106898,33112.216
324110,77536SHLLLHIGHW,1987,Underground injection to class i wells,kg,N090,113.398
324110,77590MRTHNFOOTO,1987,Other disposal,kg,1310732,0.226796
324110,77590MRTHNFOOTO,1987,Other disposal,kg,110827,0.226796
324110,77590MRTHNFOOTO,1987,Other disposal,kg,108883,0.226796
324110,77590MRTHNFOOTO,1987,Other disposal,kg,107062,0.226796
324110,77590MRTHNFOOTO,1987,Other disposal,kg,106934,0.226796
324110,77590MRTHNFOOTO,1987,Other disposal,kg,100414,0.226796
324110,77536SHLLLHIGHW,1987,Underground injection to class i wells,kg,71363,113.398
324110,77590MCLCM24015,1987,Underground injection to class i wells,kg,7664417,2449396.8
324110,77590MCLCM24015,1987,Land treatment/application farming,kg,N420,1995.8048
324110,77590MCLCM24015,1987,Land treatment/application farming,kg,N090,77110.64
324110,77590MCLCM24015,1987,Land treatment/application farming,kg,91203,185.97272
324110,77590MCLCM24015,1987,Land treatment/application farming,kg,7440484,589.6696
324110,77590MCLCM24015,1987,Land treatment/application farming,kg,7440360,344.72992
324110,77590MCLCM24015,1987,Land treatment/application farming,kg,7440020,1859.7272
324110,77590MCLCM24015,1987,Underground injection to class i wells,kg,1310732,816465.6
324110,79760SHLLLSOUTH,1987,Other landfills,kg,95636,0.226796
324110,67005TTLPT1400S,1987,Land treatment/application farming,kg,108952,0.226796
324110,67005TTLPT1400S,1987,Land treatment/application farming,kg,100414,0.907184
323120,46221NTNLP1415S,1987,Underground injection to class i wells,kg,71363,0.226796
324110,00654PHLPSPHILI,1987,Other disposal,kg,110827,589.6696
324110,00654PHLPSPHILI,1987,Other disposal,kg,1344281,9071.84
324110,00654PHLPSPHILI,1987,Other disposal,kg,1634044,317.5144
324110,00654PHLPSPHILI,1987,Other disposal,kg,N420,4.53592
324110,00654PHLPSPHILI,1987,Other disposal,kg,N495,10432.616
324110,00767YBCSNROUTE,1987,Land treatment/application farming,kg,71432,0.226796
324110,00851HSSLVLIMET,1987,Land treatment/application farming,kg,1313275,113.398
324110,00851HSSLVLIMET,1987,Land treatment/application farming,kg,1344281,113.398
324110,00851HSSLVLIMET,1987,Land treatment/application farming,kg,67561,113.398
324110,00851HSSLVLIMET,1987,Land treatment/application farming,kg,7757826,113.398
324110,00851HSSLVLIMET,1987,Land treatment/application farming,kg,N096,771.1064
324110,00851HSSLVLIMET,1987,Land treatment/application farming,kg,N420,635.0288
324110,00851HSSLVLIMET,1987,Land treatment/application farming,kg,N495,816.4656
324110,00851HSSLVLIMET,1987,Other landfills,kg,100414,5443.104
324110,00851HSSLVLIMET,1987,Other landfills,kg,106423,113.398
324110,00851HSSLVLIMET,1987,Other landfills,kg,1330207,113.398
324110,12202CBRPTPORTO,1987,Underground injection to class i wells,kg,109864,0.226796
324110,12202CBRPTPORTO,1987,Other landfills,kg,1310732,0.226796
324110,12202CBRPTPORTO,1987,Other landfills,kg,109864,0.226796
324110,12202CBRPTPORTO,1987,Land treatment/application farming,kg,1310732,0.226796
324110,12202CBRPTPORTO,1987,Land treatment/application farming,kg,109864,0.226796
324110,08066MBLLCBILLI,1987,Other landfills,kg,N420,113.398
323120,46221NTNLP1415S,1987,Other landfills,kg,71363,0.226796
324110,08066MBLLCBILLI,1987,Other landfills,kg,N090,113.398
324110,08066MBLLCBILLI,1987,Other landfills,kg,111422,113.398
324110,08066MBLLCBILLI,1987,Other disposal,kg,N090,861.8248
324110,07064MRDHS750CL,1987,Other landfills,kg,N495,340.194
324110,07064MRDHS750CL,1987,Land treatment/application farming,kg,7757826,113.398
324110,07064MRDHS750CL,1987,Land treatment/application farming,kg,1344281,340.194
324110,00851HSSLVLIMET,1987,Other landfills,kg,1332214,8618.248
324110,08066MBLLCBILLI,1987,Other landfills,kg,1344281,344729.92
323120,01581SNTRY1900W,1987,Other disposal,kg,1310732,362.8736
323111,03561SHRWN146UN,1987,Underground injection to class i wells,kg,75092,0.226796
323111,03561SHRWN146UN,1987,Underground injection to class i wells,kg,71556,0.226796
323111,03561SHRWN146UN,1987,Other disposal,kg,50000,0.226796
323111,03561SHRWN146UN,1987,Other disposal,kg,108952,0.226796
323111,03561SHRWN146UN,1987,Other disposal,kg,108101,0.226796
323111,03561SHRWN146UN,1987,Other disposal,kg,107211,0.226796
323111,03561SHRWN146UN,1987,Land treatment/application farming,kg,75092,0.226796
323111,03561SHRWN146UN,1987,Land treatment/application farming,kg,71556,0.226796
323111,03561SHRWN146UN,1987,Other disposal,kg,67561,0.226796
323111,03561SHRWN146UN,1987,Land treatment/application farming,kg,67630,0.226796
323111,03561SHRWN146UN,1987,Land treatment/application farming,kg,50000,0.226796
323111,03561SHRWN146UN,1987,Land treatment/application farming,kg,108952,0.226796
323111,03561SHRWN146UN,1987,Land treatment/application farming,kg,108101,0.226796
323111,03561SHRWN146UN,1987,Land treatment/application farming,kg,107211,0.226796
323111,74075MRBSN3100N,1987,Underground injection to class i wells,kg,85449,0.226796
323111,74075MRBSN3100N,1987,Underground injection to class i wells,kg,77781,0.226796
323111,03561SHRWN146UN,1987,Land treatment/application farming,kg,67561,0.226796
324110,12202CBRPTPORTO,1987,Underground injection to class i wells,kg,1310732,0.226796
323111,03561SHRWN146UN,1987,Other disposal,kg,67630,0.226796
323111,03561SHRWN146UN,1987,Other disposal,kg,75092,0.226796
323111,03561SHRWN146UN,1987,Underground injection to class i wells,kg,67630,0.226796
323111,03561SHRWN146UN,1987,Underground injection to class i wells,kg,67561,0.226796
323111,03561SHRWN146UN,1987,Underground injection to class i wells,kg,50000,0.226796
323111,03561SHRWN146UN,1987,Underground injection to class i wells,kg,108952,0.226796
323111,03561SHRWN146UN,1987,Underground injection to class i wells,kg,108101,0.226796
323111,03561SHRWN146UN,1987,Underground injection to class i wells,kg,107211,0.226796
323111,03561SHRWN146UN,1987,Other disposal,kg,71556,0.226796
323111,03561SHRWN146UN,1987,Other landfills,kg,75092,0.226796
323111,03561SHRWN146UN,1987,Other landfills,kg,67630,0.226796
323111,03561SHRWN146UN,1987,Other landfills,kg,67561,0.226796
323111,03561SHRWN146UN,1987,Other landfills,kg,50000,0.226796
323111,03561SHRWN146UN,1987,Other landfills,kg,108952,0.226796
323111,03561SHRWN146UN,1987,Other landfills,kg,108101,0.226796
323111,03561SHRWN146UN,1987,Other landfills,kg,107211,0.226796
323111,03561SHRWN146UN,1987,Other landfills,kg,71556,0.226796
323111,74075MRBSN3100N,1987,Underground injection to class i wells,kg,7757826,0.226796
324110,1422WKNTNP55MEY,1987,Other landfills,kg,110827,943.924952
324110,16041PNNZLRD2BO,1987,Other disposal,kg,1344281,46266.384
324110,19061SNRFNGREEN,1987,Other landfills,kg,95636,0.226796
324110,19061SNRFNGREEN,1987,Underground injection to class i wells,kg,100414,0.226796
324110,19061SNRFNGREEN,1987,Underground injection to class i wells,kg,106990,0.226796
324110,19061SNRFNGREEN,1987,Underground injection to class i wells,kg,107211,0.226796
324110,19061SNRFNGREEN,1987,Underground injection to class i wells,kg,110827,0.226796
324110,19061SNRFNGREEN,1987,Underground injection to class i wells,kg,115071,0.226796
324110,19061SNRFNGREEN,1987,Underground injection to class i wells,kg,1310732,0.226796
