REPORTING YEAR,PRIMARY NAICS CODE,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,TRIFID,FLOW
2004,326113,Other disposal,kg,7664939.0,28302DPNTFHIGHW,0.226796
2004,326113,Other disposal,kg,7697372.0,28302DPNTFHIGHW,0.226796
2004,326113,Other disposal,kg,7697372.0,35563MXXXXHIGHW,0.226796
2004,326113,Other disposal,kg,872504.0,64772MNVDPHIGHW,0.226796
2004,326113,Other disposal,kg,872504.0,76804MCMPNCAMPB,0.226796
2004,326113,Other disposal,kg,872504.0,92121SFFLT4116S,0.226796
2004,326113,Other disposal,kg,98828.0,35563MXXXXHIGHW,0.226796
2004,326113,Other landfills,kg,100414.0,76804MCMPNCAMPB,45.3592
2004,326113,Other landfills,kg,108101.0,76804MCMPNCAMPB,40.82328
2004,326113,Other landfills,kg,108883.0,76804MCMPNCAMPB,63.50288
2004,326113,Other landfills,kg,1163195.0,76804MCMPNCAMPB,498.9512
2004,326113,Other landfills,kg,1330207.0,76804MCMPNCAMPB,244.93968
2004,326113,Other landfills,kg,872504.0,76804MCMPNCAMPB,3.628736
2004,326199,Other disposal,kg,100425.0,00737NYPRPST15K,3265.8624
2004,336612,Other disposal,kg,100425.0,00737NYPRPST15K,3265.8624
2004,326199,Other disposal,kg,100425.0,43528CRTVP1430K,0.226796
2004,336612,Other disposal,kg,100425.0,43528CRTVP1430K,0.226796
2004,326199,Other disposal,kg,100425.0,45640THGDY1020E,0.226796
2004,336612,Other disposal,kg,100425.0,45640THGDY1020E,0.226796
2004,326199,Other disposal,kg,140885.0,43219PLSKL1770J,0.226796
2004,336612,Other disposal,kg,140885.0,43219PLSKL1770J,0.226796
2004,326199,Other disposal,kg,1717006.0,29303HRNDS8000V,0.226796
2004,336612,Other disposal,kg,1717006.0,29303HRNDS8000V,0.226796
2004,326199,Other disposal,kg,1717006.0,60401HRNDS30553,0.226796
2004,336612,Other disposal,kg,1717006.0,60401HRNDS30553,0.226796
2004,326199,Other disposal,kg,67561.0,30240LGRNG1501O,2.26796
2004,336612,Other disposal,kg,67561.0,30240LGRNG1501O,2.26796
2004,326199,Other disposal,kg,67561.0,33709SLRPT4900P,0.226796
2004,336612,Other disposal,kg,67561.0,33709SLRPT4900P,0.226796
2004,326199,Other disposal,kg,71363.0,30240LGRNG1501O,0.226796
2004,336612,Other disposal,kg,71363.0,30240LGRNG1501O,0.226796
2004,326199,Other disposal,kg,7439921.0,00692CRBGPSTATA,0.0453592
2004,336612,Other disposal,kg,7439921.0,00692CRBGPSTATA,0.0453592
2004,326199,Other disposal,kg,7440508.0,00692CRBGPSTATA,0.226796
2004,336612,Other disposal,kg,7440508.0,00692CRBGPSTATA,0.226796
2004,326199,Other disposal,kg,7440508.0,19372LNPNG251SB,0.226796
2004,336612,Other disposal,kg,7440508.0,19372LNPNG251SB,0.226796
2004,326199,Other disposal,kg,75456.0,29303HRNDS8000V,0.226796
2004,336612,Other disposal,kg,75456.0,29303HRNDS8000V,0.226796
2004,326199,Other disposal,kg,77736.0,48065RMRMN73900,4593.979776
2004,336612,Other disposal,kg,77736.0,48065RMRMN73900,4593.979776
2004,326199,Other disposal,kg,80626.0,43219PLSKL1770J,0.226796
2004,336612,Other disposal,kg,80626.0,43219PLSKL1770J,0.226796
2004,326199,Other disposal,kg,80626.0,46733GLDSH2004P,0.226796
2004,336612,Other disposal,kg,80626.0,46733GLDSH2004P,0.226796
2004,326199,Other disposal,kg,872504.0,33709SLRPT4900P,0.226796
2004,336612,Other disposal,kg,872504.0,33709SLRPT4900P,0.226796
2004,326199,Other landfills,kg,100425.0,46750GLPCH1890R,6803.88
2004,336612,Other landfills,kg,100425.0,46750GLPCH1890R,6803.88
2004,326199,Other disposal,kg,1330207.0,48065RMRMN74000,1230.6858143999998
2004,336612,Other disposal,kg,1330207.0,48065RMRMN74000,1230.6858143999998
2004,326199,Other disposal,kg,1330207.0,43420STRLN1410M,0.226796
2004,336612,Other disposal,kg,1330207.0,43420STRLN1410M,0.226796
2004,326199,Other disposal,kg,1330207.0,30240LGRNG1501O,0.226796
2004,336612,Other disposal,kg,1330207.0,30240LGRNG1501O,0.226796
2004,326199,Other disposal,kg,117817.0,92590HDSNR27711,2.26796
2004,336612,Other disposal,kg,117817.0,92590HDSNR27711,2.26796
2004,326199,Other disposal,kg,100425.0,52302CDRMN46018,2494.756
2004,336612,Other disposal,kg,100425.0,52302CDRMN46018,2494.756
2004,326199,Other disposal,kg,100425.0,55092SNRSF51752,0.226796
2004,336612,Other disposal,kg,100425.0,55092SNRSF51752,0.226796
