DISPOSAL ACTIVITY,TRIFID,UNIT OF MEASURE,PRIMARY NAICS CODE,TRI_CHEM_ID,REPORTING YEAR,FLOW
Land treatment/application farming,61254BPNCXHIGHW,kg,311611,N090,2018,12.246984
Land treatment/application farming,61254BPNCXHIGHW,kg,311611,7664417,2018,738.901368
Land treatment/application farming,61018BRNRC2034C,kg,311513,N511,2018,11496.28924
Land treatment/application farming,61018BRNRC2034C,kg,311513,7697372,2018,0.226796
Land treatment/application farming,60033DNFDS6303M,kg,311511,N511,2018,21172.767376
Land treatment/application farming,60007RMFDS1201T,kg,311812,7664417,2018,0.226796
Land treatment/application farming,60007CMFNS1595O,kg,332812,N230,2018,0.226796
Land treatment/application farming,59759GLDNS453MO,kg,212221,N982,2018,0.226796
Land treatment/application farming,59759GLDNS453MO,kg,212221,N511,2018,0.226796
Land treatment/application farming,59759GLDNS453MO,kg,212221,N495,2018,0.226796
Land treatment/application farming,59759GLDNS453MO,kg,212221,N458,2018,0.0907184
Land treatment/application farming,59759GLDNS453MO,kg,212221,N450,2018,0.226796
Land treatment/application farming,59759GLDNS453MO,kg,212221,N420,2018,0.2721552
Land treatment/application farming,59759GLDNS453MO,kg,212221,N106,2018,0.226796
Land treatment/application farming,59759GLDNS453MO,kg,212221,N096,2018,0.226796
Land treatment/application farming,56470NVRSKHWY71,kg,311411,7783064,2018,0.226796
Land treatment/application farming,66040LCYGNRR1BO,kg,221112,N495,2018,0.226796
Land treatment/application farming,66040LCYGNRR1BO,kg,221112,N770,2018,0.226796
Land treatment/application farming,7160WTWNRV171JE,kg,322121,7783064,2018,16623.693208
Land treatment/application farming,7160WTWNRV171JE,kg,322121,7664417,2018,4655.668288
Land treatment/application farming,7160WTWNRV171JE,kg,322121,75070,2018,18.597272
Land treatment/application farming,7160WTWNRV171JE,kg,322121,67561,2018,1474.627592
Land treatment/application farming,7160WTWNRV171JE,kg,322121,120809,2018,3.628736
Land treatment/application farming,70765GRGGLHIGHW,kg,325211,N982,2018,26.308336
Land treatment/application farming,70765GRGGLHIGHW,kg,325211,N511,2018,0.226796
Land treatment/application farming,70765GRGGLHIGHW,kg,325211,N495,2018,1.814368
Land treatment/application farming,70765GRGGLHIGHW,kg,325211,N420,2018,9.979023999999999
Land treatment/application farming,70765GRGGLHIGHW,kg,325211,N100,2018,5.896696
Land treatment/application farming,70765GRGGLHIGHW,kg,325211,N090,2018,6.8038799999999995
Land treatment/application farming,70765GRGGLHIGHW,kg,325211,7439976,2018,0.0453592
Land treatment/application farming,70723TXCRFFOOTO,kg,324110,N982,2018,911.71992
Land treatment/application farming,70723TXCRFFOOTO,kg,324110,N770,2018,94.80072799999999
Land treatment/application farming,70723TXCRFFOOTO,kg,324110,N495,2018,165.56108
Land treatment/application farming,70723TXCRFFOOTO,kg,324110,N420,2018,61.23492
Land treatment/application farming,70723TXCRFFOOTO,kg,324110,N100,2018,85.728888
Land treatment/application farming,70723TXCRFFOOTO,kg,324110,N096,2018,2.26796
Land treatment/application farming,70723TXCRFFOOTO,kg,324110,N090,2018,10.432616
Land treatment/application farming,7160WTWNRV171JE,kg,322121,N150,2018,0.0068384000000000006
Land treatment/application farming,70427GYLRD4THST,kg,322121,N458,2018,0.0453592
Land treatment/application farming,7160WTWNRV171JE,kg,322121,N420,2018,257.186664
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,50000,2018,0.453592
Land treatment/application farming,71635GRGPCPAPER,kg,322121,67561,2018,3224.585528
Land treatment/application farming,71635GRGPCPAPER,kg,322121,64186,2018,0.0453592
Land treatment/application farming,71635GRGPCPAPER,kg,322121,50000,2018,11.793392
Land treatment/application farming,71635GRGPCPAPER,kg,322121,191242,2018,1.1793392
Land treatment/application farming,71635GRGPCPAPER,kg,322121,1319773,2018,2.26796
Land treatment/application farming,71635GRGPCPAPER,kg,322121,120809,2018,0.907184
Land treatment/application farming,71635GRGPCPAPER,kg,322121,108952,2018,1.814368
Land treatment/application farming,71635GRGPCPAPER,kg,322121,107211,2018,5.443104
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,N982,2018,4070.9882
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,N590,2018,15.422128
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,N458,2018,0.8618248
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,N450,2018,52608.960935999996
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,N420,2018,39.734659199999996
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,N150,2018,0.0011032
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,N040,2018,9695.982592
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,7783064,2018,14.061352
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,7664417,2018,353.80176
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,75070,2018,4.9895119999999995
Land treatment/application farming,71611NTRNTFAIRF,kg,322121,67561,2018,252.197152
Land treatment/application farming,7160WTWNRV171JE,kg,322121,N450,2018,5478.030584
Land treatment/application farming,66040LCYGNRR1BO,kg,221112,N590,2018,0.0453592
Land treatment/application farming,70427GYLRD4THST,kg,322121,N040,2018,0.226796
Land treatment/application farming,6879WGRHLD1616T,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,68022RDYMX848N1,kg,327320,N511,2018,0.226796
Land treatment/application farming,68022RDYMX848N1,kg,327320,7439976,2018,0.0453592
Land treatment/application farming,68022RDYMX848N1,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,68008GRHLD21NIN,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,68005RDYMX182HW,kg,327320,N511,2018,0.226796
Land treatment/application farming,68005RDYMX182HW,kg,327320,7439976,2018,0.0453592
Land treatment/application farming,68005RDYMX182HW,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,67801XCLCREHIGH,kg,311611,N511,2018,446669.732488
Land treatment/application farming,67801XCLCREHIGH,kg,311611,7664417,2018,410.50076
Land treatment/application farming,67460NTNLC2000M,kg,324110,98828,2018,209.559504
Land treatment/application farming,67460NTNLC2000M,kg,324110,95636,2018,1526.790672
Land treatment/application farming,67460NTNLC2000M,kg,324110,91203,2018,373.306216
Land treatment/application farming,67460NTNLC2000M,kg,324110,71432,2018,1107.218072
Land treatment/application farming,67460NTNLC2000M,kg,324110,1330207,2018,3721.7223599999998
Land treatment/application farming,67460NTNLC2000M,kg,324110,1319773,2018,242.67172
Land treatment/application farming,67460NTNLC2000M,kg,324110,110543,2018,7692.013136
Land treatment/application farming,67460NTNLC2000M,kg,324110,108883,2018,2358.6784
Land treatment/application farming,67460NTNLC2000M,kg,324110,100414,2018,773.37436
Land treatment/application farming,66040LCYGNRR1BO,kg,221112,N982,2018,0.226796
Land treatment/application farming,68026GRHLD33NBR,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,68802GRHLD1431S,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,68066RNWHXRURAL,kg,311613,N511,2018,12741.852872
Land treatment/application farming,68107RDYMX362LS,kg,327320,7439976,2018,0.0453592
Land treatment/application farming,68776SXLND2E48T,kg,327320,N511,2018,0.226796
Land treatment/application farming,68776SXLND2E48T,kg,327320,7439976,2018,0.0453592
Land treatment/application farming,68776SXLND2E48T,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,6873WGRHLD88475,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,68702GRHLD19RIV,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,68661XCLCRWESTH,kg,311611,N511,2018,1949.084824
Land treatment/application farming,68661XCLCRWESTH,kg,311611,7664417,2018,1440.1546
Land treatment/application farming,68644LNDSYEASTH,kg,333111,N982,2018,239.496576
Land treatment/application farming,68602GRHLD4521H,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,68352GLPCHPOBOX,kg,325180,N982,2018,10.432616
Land treatment/application farming,68352GLPCHPOBOX,kg,325180,N511,2018,18.597272
Land treatment/application farming,68352GLPCHPOBOX,kg,325180,N450,2018,2.721552
Land treatment/application farming,68352GLPCHPOBOX,kg,325180,N100,2018,0.453592
Land treatment/application farming,68352GLPCHPOBOX,kg,325180,7664417,2018,2117.821048
Land treatment/application farming,68352GLPCHPOBOX,kg,325180,7439921,2018,0.0453592
Land treatment/application farming,68137RDYMX4765S,kg,327320,7439976,2018,0.0453592
Land treatment/application farming,68137RDYMX4765S,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,68128SHMRC935S9,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,68107RDYMX362LS,kg,327320,N511,2018,0.226796
Land treatment/application farming,68107RDYMX362LS,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,56470NVRSKHWY71,kg,311411,7664417,2018,1971.764424
Land treatment/application farming,56352KRFTN1000E,kg,311513,N511,2018,0.226796
Land treatment/application farming,56352KRFTN1000E,kg,311513,7697372,2018,0.226796
Land treatment/application farming,45067MLLRB2525W,kg,312120,N590,2018,148.9596128
Land treatment/application farming,44107NNCRB11709,kg,335991,N511,2018,0.226796
Land treatment/application farming,43961FRSTNSTATE,kg,221112,91203,2018,0.226796
Land treatment/application farming,43913CRDNL306CO,kg,221112,N982,2018,0.226796
Land treatment/application farming,43913CRDNL306CO,kg,221112,N770,2018,0.226796
Land treatment/application farming,43913CRDNL306CO,kg,221112,N725,2018,0.226796
Land treatment/application farming,43913CRDNL306CO,kg,221112,N495,2018,0.226796
Land treatment/application farming,43913CRDNL306CO,kg,221112,N450,2018,0.226796
Land treatment/application farming,43913CRDNL306CO,kg,221112,N100,2018,0.226796
Land treatment/application farming,43913CRDNL306CO,kg,221112,N096,2018,0.226796
Land treatment/application farming,43913CRDNL306CO,kg,221112,N090,2018,0.226796
Land treatment/application farming,43913CRDNL306CO,kg,221112,N040,2018,0.226796
Land treatment/application farming,43811MRCNL47201,kg,221112,N982,2018,1542.2128
Land treatment/application farming,43811MRCNL47201,kg,221112,N770,2018,3220.5032
Land treatment/application farming,43811MRCNL47201,kg,221112,N495,2018,1723.6496
Land treatment/application farming,43811MRCNL47201,kg,221112,N458,2018,8.618248
Land treatment/application farming,43811MRCNL47201,kg,221112,N450,2018,2902.9888
Land treatment/application farming,43811MRCNL47201,kg,221112,N420,2018,470.828496
Land treatment/application farming,43811MRCNL47201,kg,221112,N100,2018,1859.7272
Land treatment/application farming,45153CNCNN1781U,kg,221112,91203,2018,0.226796
Land treatment/application farming,43811MRCNL47201,kg,221112,N096,2018,725.7472
Land treatment/application farming,45202CGMMF10800,kg,221112,91203,2018,0.226796
Land treatment/application farming,45620MRCNL7397N,kg,221112,N040,2018,71955.11332799999
Land treatment/application farming,47150PSNRG30JAC,kg,221112,N420,2018,7.711064
Land treatment/application farming,46947CPLYCSTATE,kg,327310,N458,2018,0.78017824
Land treatment/application farming,46947CPLYCSTATE,kg,327310,N420,2018,405.86504976
Land treatment/application farming,46947CPLYCSTATE,kg,327310,N078,2018,9.7975872
Land treatment/application farming,46947CPLYCSTATE,kg,327310,N020,2018,15.51738232
Land treatment/application farming,46733CNTRL1200N,kg,311224,7440020,2018,1.3925274399999998
Land treatment/application farming,4606WSMCCR11SMC,kg,333995,7439921,2018,0.0453592
Land treatment/application farming,45620MRCNL7397N,kg,221112,N982,2018,10160.914392
Land treatment/application farming,45620MRCNL7397N,kg,221112,N770,2018,26813.637488
Land treatment/application farming,45620MRCNL7397N,kg,221112,N760,2018,754.323496
Land treatment/application farming,45620MRCNL7397N,kg,221112,N725,2018,410.50076
Land treatment/application farming,45620MRCNL7397N,kg,221112,N495,2018,15352.274832
Land treatment/application farming,45620MRCNL7397N,kg,221112,N458,2018,22.226008
Land treatment/application farming,45620MRCNL7397N,kg,221112,N450,2018,22509.956592
Land treatment/application farming,45620MRCNL7397N,kg,221112,N420,2018,2527.868216
Land treatment/application farming,45620MRCNL7397N,kg,221112,N100,2018,14921.362432
Land treatment/application farming,45620MRCNL7397N,kg,221112,N096,2018,6209.220888
Land treatment/application farming,45620MRCNL7397N,kg,221112,N090,2018,13369.6242
Land treatment/application farming,45620MRCNL7397N,kg,221112,N050,2018,872.711008
Land treatment/application farming,45620MRCNL7397N,kg,221112,N020,2018,789.25008
Land treatment/application farming,47150PSNRG30JAC,kg,221112,N458,2018,0.0453592
Land treatment/application farming,43811MRCNL47201,kg,221112,N090,2018,1632.9312
Land treatment/application farming,43811MRCNL47201,kg,221112,N020,2018,385.5532
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N458,2018,0.0453592
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N450,2018,0.226796
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N420,2018,0.0453592
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N150,2018,5.0000000000000004e-08
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N100,2018,0.226796
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N090,2018,0.226796
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N040,2018,0.226796
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N020,2018,0.226796
Land treatment/application farming,42350WLSNSHWY85,kg,221112,91203,2018,0.226796
Land treatment/application farming,42350WLSNSHWY85,kg,221112,7664417,2018,0.226796
Land treatment/application farming,42344THNSGSTATE,kg,325920,N511,2018,153009.4182536
Land treatment/application farming,42344THNSGSTATE,kg,325920,7697372,2018,340.194
Land treatment/application farming,42320DCLSF72LDL,kg,336390,N100,2018,9.17616616
Land treatment/application farming,4227WGRFFN38CNC,kg,311613,N511,2018,1100.867784
Land treatment/application farming,41056NLNDC1241M,kg,322130,7439921,2018,7.37994184
Land treatment/application farming,41006GRFFN1176B,kg,311613,67561,2018,0.226796
Land treatment/application farming,40391CNTCH700TE,kg,332312,N982,2018,1.9504456
Land treatment/application farming,40391CNTCH700TE,kg,332312,7439921,2018,0.0453592
Land treatment/application farming,39272GRFFN1299P,kg,311613,N511,2018,32095.716328
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N495,2018,0.226796
Land treatment/application farming,43811MRCNL47201,kg,221112,N040,2018,8164.656
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N770,2018,0.226796
Land treatment/application farming,42420LCNNGKENTU,kg,331313,7440508,2018,0.10886208
Land treatment/application farming,42602CGLKYHWY90,kg,311615,N511,2018,25339.009896
Land treatment/application farming,42602CGLKYHWY90,kg,311615,7783064,2018,14.514944
Land treatment/application farming,42602CGLKYHWY90,kg,311615,7664417,2018,1186.14308
Land treatment/application farming,42452RDGRN9000H,kg,221112,N982,2018,0.226796
Land treatment/application farming,42452RDGRN9000H,kg,221112,N770,2018,0.226796
Land treatment/application farming,42452RDGRN9000H,kg,221112,N495,2018,0.226796
Land treatment/application farming,42452RDGRN9000H,kg,221112,N458,2018,0.0453592
Land treatment/application farming,42452RDGRN9000H,kg,221112,N450,2018,0.226796
Land treatment/application farming,42452RDGRN9000H,kg,221112,N420,2018,0.0453592
Land treatment/application farming,42452RDGRN9000H,kg,221112,N150,2018,5.0000000000000004e-08
Land treatment/application farming,42452RDGRN9000H,kg,221112,N100,2018,0.226796
Land treatment/application farming,42452RDGRN9000H,kg,221112,N090,2018,0.226796
Land treatment/application farming,42452RDGRN9000H,kg,221112,N040,2018,0.226796
Land treatment/application farming,42452RDGRN9000H,kg,221112,N020,2018,0.226796
Land treatment/application farming,42452RDGRN9000H,kg,221112,91203,2018,0.226796
Land treatment/application farming,42452RDGRN9000H,kg,221112,7664417,2018,0.226796
Land treatment/application farming,42420LCNNGKENTU,kg,331313,N495,2018,0.10886208
Land treatment/application farming,42420LCNNGKENTU,kg,331313,N450,2018,13.00901856
Land treatment/application farming,42420LCNNGKENTU,kg,331313,N420,2018,0.10886208
Land treatment/application farming,42350WLSNSHWY85,kg,221112,N982,2018,0.226796
Land treatment/application farming,47201CMMNS1460N,kg,333618,7440473,2018,0.226796
Land treatment/application farming,47522NVLSR300HW,kg,928110,7440508,2018,29.864497280000002
Land treatment/application farming,47522NVLSR300HW,kg,928110,N420,2018,47.4910824
Land treatment/application farming,54805TWNTWRT1HW,kg,311513,7697372,2018,0.226796
Land treatment/application farming,54455MLLNS598SE,kg,311513,N511,2018,1007862.826728
Land treatment/application farming,54449DLWSSM447C,kg,311513,N511,2018,137914.6476
Land treatment/application farming,54436LYNNDW1929,kg,311513,N511,2018,97753.158328
Land treatment/application farming,54139FRGCHHWY14,kg,311513,N511,2018,279.71657863999997
Land treatment/application farming,54139FRGCHHWY14,kg,311513,7697372,2018,0.226796
Land treatment/application farming,54027CDYCH126HW,kg,311513,7697372,2018,0.226796
Land treatment/application farming,54009FDRYPBOX27,kg,311513,N511,2018,73.45468848
Land treatment/application farming,54009FDRYPBOX27,kg,311513,7697372,2018,0.226796
Land treatment/application farming,54004WSCNSMAINA,kg,311513,N511,2018,35281.292944
Land treatment/application farming,53964BRKBSN4993,kg,311615,N511,2018,27358.40148
Land treatment/application farming,53964BRKBSN4993,kg,311615,7664417,2018,0.226796
Land treatment/application farming,53934GRNDC1007W,kg,311514,N511,2018,0.226796
Land treatment/application farming,53934GRNDC1007W,kg,311514,7697372,2018,0.226796
Land treatment/application farming,53805MLKSPHWY13,kg,311119,7697372,2018,0.226796
Land treatment/application farming,53573MSCDPPOBOX,kg,311514,N511,2018,351.08020799999997
Land treatment/application farming,53573MSCDPPOBOX,kg,311514,7697372,2018,2.26796
Land treatment/application farming,53201WHBRD2230W,kg,322299,872504,2018,0.226796
Land treatment/application farming,53201WHBRD2230W,kg,322299,110543,2018,0.226796
Land treatment/application farming,54805TWNTWRT1HW,kg,311513,N511,2018,205.06440727999998
Land treatment/application farming,53201WHBRD2230W,kg,322299,108883,2018,0.226796
Land treatment/application farming,54840BRNTT11631,kg,311513,7697372,2018,0.226796
Land treatment/application farming,54923NTNLB694WH,kg,311613,N511,2018,96742.10176
Land treatment/application farming,56347LNGPR10RIV,kg,311611,7664417,2018,36838.927872
Land treatment/application farming,56284STHRNEASTH,kg,311313,N590,2018,0.0453592
Land treatment/application farming,56284STHRNEASTH,kg,311313,N511,2018,581.051352
Land treatment/application farming,56284STHRNEASTH,kg,311313,N458,2018,0.00907184
Land treatment/application farming,56284STHRNEASTH,kg,311313,N450,2018,58.513368
Land treatment/application farming,56284STHRNEASTH,kg,311313,N420,2018,0.0453592
Land treatment/application farming,56284STHRNEASTH,kg,311313,N150,2018,5.0000000000000004e-08
Land treatment/application farming,56284STHRNEASTH,kg,311313,79210,2018,0.226796
Land treatment/application farming,56284STHRNEASTH,kg,311313,7664417,2018,0.226796
Land treatment/application farming,56284STHRNEASTH,kg,311313,191242,2018,0.0453592
Land treatment/application farming,56093GNLNK4004T,kg,311411,79210,2018,0.226796
Land treatment/application farming,56093GNLNK4004T,kg,311411,7664417,2018,689.45984
Land treatment/application farming,55901STFFR24027,kg,311514,7664417,2018,1544.48076
Land treatment/application farming,55359LCTRC5630P,kg,325998,N495,2018,113.398
Land treatment/application farming,55359LCTRC5630P,kg,325998,N100,2018,121.562656
Land treatment/application farming,55003SKNGG1103K,kg,221112,N590,2018,0.0453592
Land treatment/application farming,55003SKNGG1103K,kg,221112,N150,2018,5.0000000000000004e-08
Land treatment/application farming,55003SKNGG1103K,kg,221112,7664417,2018,0.226796
Land treatment/application farming,5497WSNCFD477SD,kg,311421,7697372,2018,0.226796
Land treatment/application farming,54840BRNTT11631,kg,311513,N511,2018,0.226796
Land treatment/application farming,53201WHBRD2230W,kg,322299,100425,2018,0.226796
Land treatment/application farming,53016NTNLL640CO,kg,311421,7697372,2018,0.226796
Land treatment/application farming,53014FRMSTW3286,kg,311513,N511,2018,19.050864
Land treatment/application farming,50501FRMLNPOBOX,kg,325311,67561,2018,0.226796
Land treatment/application farming,50423RMRFDHWY18,kg,311999,N511,2018,27531.673624
Land treatment/application farming,50313FDSPC1877N,kg,311119,N450,2018,0.226796
Land treatment/application farming,50130PTBRF26132,kg,325193,110543,2018,0.226796
Land treatment/application farming,4986WRTNTG651TR,kg,212230,N511,2018,0.02721552
Land treatment/application farming,4986WRTNTG651TR,kg,212230,N495,2018,0.226796
Land treatment/application farming,4986WRTNTG651TR,kg,212230,N458,2018,0.0453592
Land treatment/application farming,4986WRTNTG651TR,kg,212230,N420,2018,0.09979024
Land treatment/application farming,4986WRTNTG651TR,kg,212230,N100,2018,0.226796
Land treatment/application farming,4986WRTNTG651TR,kg,212230,N096,2018,1.360776
Land treatment/application farming,4945WPTRSN314WE,kg,311411,N511,2018,6.94902944
Land treatment/application farming,48192CDNPL3715E,kg,332812,N230,2018,0.226796
Land treatment/application farming,48079CLLNS2001C,kg,339999,N120,2018,0.226796
Land treatment/application farming,47966NLNDCCOUNT,kg,322130,N458,2018,0.0453592
Land treatment/application farming,47966NLNDCCOUNT,kg,322130,N420,2018,0.9525432
Land treatment/application farming,47842LLLLYSTATE,kg,325411,N511,2018,340.194
Land treatment/application farming,47842LLLLYSTATE,kg,325411,N420,2018,0.5443104
Land treatment/application farming,47842LLLLYSTATE,kg,325411,7664417,2018,1905.0864
Land treatment/application farming,47635RCKPR2791N,kg,221112,N096,2018,0.226796
Land treatment/application farming,50501FRMLNPOBOX,kg,325311,7664417,2018,181.4368
Land treatment/application farming,50501FRMLNPOBOX,kg,325311,N511,2018,29937.072
Land treatment/application farming,5057WRMBRN14194,kg,311999,N511,2018,899.472936
Land treatment/application farming,50704BPNCX501NE,kg,311611,7664417,2018,1.360776
Land treatment/application farming,53004CDRVL3115J,kg,311513,N511,2018,18446.225864
Land treatment/application farming,53004CDRVL3115J,kg,311513,7697372,2018,0.226796
Land treatment/application farming,52738BPNCXHWY70,kg,311611,N511,2018,74.84268
Land treatment/application farming,52738BPNCXHWY70,kg,311611,7664417,2018,335.65808
Land treatment/application farming,5264WMDWST21WWA,kg,327999,N450,2018,4535.92
Land treatment/application farming,5264WMDWST21WWA,kg,327999,N420,2018,276.69112
Land treatment/application farming,5264WMDWST21WWA,kg,327999,7439976,2018,2.26796
Land treatment/application farming,51640MNLDR100GE,kg,311221,N511,2018,122.923432
Land treatment/application farming,51501RDYMX122S8,kg,327320,N511,2018,0.226796
Land treatment/application farming,38846KNGSF2387H,kg,325194,N420,2018,0.0453592
Land treatment/application farming,51501RDYMX122S8,kg,327320,7439976,2018,0.0453592
Land treatment/application farming,51346VLRRN326VA,kg,325193,7664417,2018,0.226796
Land treatment/application farming,51346VLRRN326VA,kg,325193,71432,2018,0.226796
Land treatment/application farming,51346VLRRN326VA,kg,325193,67561,2018,0.226796
Land treatment/application farming,51346VLRRN326VA,kg,325193,50000,2018,0.226796
Land treatment/application farming,51346VLRRN326VA,kg,325193,110827,2018,0.226796
Land treatment/application farming,51346VLRRN326VA,kg,325193,110543,2018,0.226796
Land treatment/application farming,51346VLRRN326VA,kg,325193,108883,2018,0.226796
Land treatment/application farming,51105STNDR1221S,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,5103WSTNDR4651U,kg,327320,7439921,2018,0.0453592
Land treatment/application farming,51501RDYMX122S8,kg,327320,7439921,2018,0.0453592
Other disposal,04116STHPR102ME,kg,424710,N420,2018,0.0453592
Other disposal,04116STHPR102ME,kg,424710,N590,2018,0.0453592
Other disposal,04210GNRLL135RO,kg,332119,7439921,2018,0.0453592
Other disposal,24153DRVSY1501R,kg,335314,7440508,2018,0.226796
Other disposal,24150CHMCL2093B,kg,327410,N458,2018,5.896696
Other disposal,24150CHMCL2093B,kg,327410,N420,2018,701.706824
Other disposal,24141NWRVRRTE11,kg,325920,N511,2018,0.226796
Other disposal,24141NWRVRRTE11,kg,325920,55630,2018,0.226796
Other disposal,24124HCHSTRT460,kg,325220,7664417,2018,0.226796
Other disposal,24120MCRMT2900W,kg,332710,7439921,2018,0.0453592
Other disposal,24084LCTRPUSRTE,kg,332813,N982,2018,0.226796
Other disposal,24084LCTRPUSRTE,kg,332813,7440508,2018,0.226796
Other disposal,24060WLVRN3175S,kg,332812,108883,2018,0.226796
Other disposal,24060WLVRN3175S,kg,332812,108101,2018,0.226796
Other disposal,24060WLVRN201IN,kg,332812,108883,2018,0.226796
Other disposal,24060WLVRN201IN,kg,332812,108101,2018,0.226796
Other disposal,24019TTLCT7635P,kg,334511,N420,2018,0.0453592
Other disposal,23860QLNCM1111H,kg,325199,79118,2018,0.226796
Other disposal,23860QLNCM1111H,kg,325199,75650,2018,0.226796
Other disposal,23860QLNCM1111H,kg,325199,75003,2018,0.226796
Other disposal,23860QLNCM1111H,kg,325199,74851,2018,0.226796
Other disposal,23860QLNCM1111H,kg,325199,67561,2018,0.226796
Other disposal,24153DRVSY1501R,kg,335314,N420,2018,0.0453592
Other disposal,2385WSTTSS345UN,kg,322121,7439921,2018,0.0453592
Other disposal,24153KPPRSRT460,kg,321114,191242,2018,0.0453592
Other disposal,24153KPPRSRT460,kg,321114,N590,2018,0.0453592
Other disposal,24531FRMNRPITTS,kg,325211,100414,2018,0.226796
Other disposal,24526NKSPCHIGHW,kg,322121,75070,2018,0.226796
Other disposal,24506DVSPN3420C,kg,325510,N982,2018,0.226796
Other disposal,24506DVSPN3420C,kg,325510,N230,2018,0.226796
Other disposal,24506DVSPN3420C,kg,325510,1344281,2018,0.226796
Other disposal,24506DVSPN3420C,kg,325510,1330207,2018,0.226796
Other disposal,24416MDNMN1221M,kg,333414,7440508,2018,0.226796
Other disposal,24416MDNMN1221M,kg,333414,7440473,2018,0.226796
Other disposal,24416MDNMN1221M,kg,333414,7440020,2018,0.226796
Other disposal,2434WTLTYT1316M,kg,336212,7440473,2018,0.226796
Other disposal,2434WTLTYT1316M,kg,336212,7440020,2018,0.226796
Other disposal,2434WTLTYT1316M,kg,336212,7439965,2018,0.226796
Other disposal,24311TLTYTSTATE,kg,336212,7440473,2018,0.226796
Other disposal,24311TLTYTSTATE,kg,336212,7440020,2018,0.226796
Other disposal,24311TLTYTSTATE,kg,336212,7439965,2018,0.226796
Other disposal,24277SPNTNLEECI,kg,922140,N420,2018,485.28900896000005
Other disposal,2421WHPCXX26252,kg,332312,N982,2018,0.032658624000000004
Other disposal,2417WCRDNL2132C,kg,327215,7440473,2018,0.226796
Other disposal,24153THDLC27MIL,kg,325612,7782505,2018,0.226796
Other disposal,24153KPPRSRT460,kg,321114,8001589,2018,0.226796
Other disposal,24531FRMNRPITTS,kg,325211,100425,2018,0.226796
Other disposal,23847GRGPCDAVIS,kg,321212,N420,2018,0.0453592
Other disposal,2383WSBRDP159SA,kg,311999,N511,2018,0.226796
Other disposal,23442HLLYFUSHIG,kg,311615,79210,2018,0.226796
Other disposal,23415NWCHRRT709,kg,325193,67561,2018,0.226796
Other disposal,23324CRGLL501BA,kg,311224,110543,2018,0.226796
Other disposal,23322SNVYN132NW,kg,928110,7439921,2018,10062.484928
Other disposal,23301PRDNCROUTE,kg,311615,N590,2018,0.0453592
Other disposal,23301PRDNCROUTE,kg,311615,N511,2018,0.226796
Other disposal,23301PRDNCROUTE,kg,311615,79210,2018,0.226796
Other disposal,23301PRDNCROUTE,kg,311615,7783064,2018,0.226796
Other disposal,23301PRDNCROUTE,kg,311615,191242,2018,0.0453592
Other disposal,23237RYNLD1901R,kg,331318,7439921,2018,0.0453592
Other disposal,23234PRMRY3302D,kg,424710,95636,2018,0.226796
Other disposal,23234PRMRY3302D,kg,424710,71432,2018,0.226796
Other disposal,23234PRMRY3302D,kg,424710,1330207,2018,0.226796
Other disposal,23234PRMRY3302D,kg,424710,110543,2018,0.226796
Other disposal,23234PRMRY3302D,kg,424710,108883,2018,0.226796
Other disposal,23234PRMRY3302D,kg,424710,100414,2018,0.226796
Other disposal,23234PHLLP3601C,kg,312230,N503,2018,0.226796
Other disposal,23185SNVYC18SAN,kg,928110,7439921,2018,1706.3223856
Other disposal,23005DSWLL10098,kg,221112,N590,2018,201.84844
