TRI_CHEM_ID,Name,Molecular Mass,ΔcH°gas,ΔcH°gas - Units,ΔcH°liquid,ΔcH°liquid - Units,ΔcH°solid,ΔcH°solid - Units,Boiling Point,Boiling Point - Units,Melting Point,Melting Point - Units,IE,IE - Units,Proton affinity,Proton affinity - Units,Gas basicity,Gas basicity - Units,Source,Consulted Date
10031433,"Nitric acid, copper(2+) salt, hydrate (2:1:3)",187.556,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
10099748,lead dinitrate,331.2,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
7790694,lithium nitrate,68.946,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
13478007,"Nitric acid, nickel(2+) salt, hexahydrate",241.3966,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
7757791,potassium nitrate,101.1032,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
13126120,rubidium nitrate,147.4727,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
7761888,Silver Nitrate,169.8731,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
7631994,sodium nitrate,84.9947,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
10042769,strontium nitrate,211.63,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
10196186,"Nitric acid, zinc salt, hydrate (2:1:6)",297.48,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
3922256,"1,1,1-trichloroundecane",259.643,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
62108570,"dodecane, 1,1,1-trichloro-",273.67,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
57976,"Benz[a]anthracene, 7,12-dimethyl-",256.341,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
42397648,"1,6-Dinitropyrene",292.2457,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
42397659,"1,8-Dinitropyrene",292.2457,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
57835924,"Pyrene, 4-nitro-",247.2482,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
81812,Warfarin,308.3279,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
101144,"Benzenamine, 4,4'-methylenebis[2-chloro-",267.154,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
1163195,Pentabromophenyl ether,959.168,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
119937,"[1,1'-Biphenyl]-4,4'-diamine, 3,3'-dimethyl-",212.2902,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
1319773,Cresol,108.1378,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
1330207,Xylene,106.165,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
2303164,"Carbamothioic acid, bis(1-methylethyl)-, S-(2,3-dichloro-2-propenyl) ester",270.219,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
41198087,Profenofos,373.631,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
422560,"Propane, 3,3-dichloro-1,1,1,2,2-pentafluoro-",202.938,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
52645531,Permethrine,391.288,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
533744,"2H-1,3,5-Thiadiazine-2-thione, tetrahydro-3,5-dimethyl-",162.276,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
621647,"1-Propanamine, N-nitroso-N-propyl-",130.1882,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
636215,"O-toluidine, hydrochloride",143.614,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
64902723,Chlorsulfuron,357.773,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
82657043,Bifenthrin,422.868,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
91941,"[1,1'-Biphenyl]-4,4'-diamine, 3,3'-dichloro-",253.127,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
924425,"2-Propenamide, N-(hydroxymethyl)-",101.1039,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
961115,Tetrachlorvinphos,363.989,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_11_2019
96457,2-Imidazolidinethione,102.158,,,,,,,,,,,8.15,eV,921.9,kJ/mol,891.2,kJ/mol,https://webbook.nist.gov/,10_11_2019
3194556,,,,,,,,,,,,,,,,,,,,10_15_2019
25637994,,,,,,,,,,,,,,,,,,,,10_15_2019
104405,4-Nonylphenol,220.3505,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
11066492,,,,,,,,,,,,,,,,,,,,10_15_2019
25154523,Nonylphenol,220.3505,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
26543975,,,,,,,,,,,,,,,,,,,,10_15_2019
84852153,,,,,,,,,,,,,,,,,,,,10_15_2019
90481042,,,,,,,,,,,,,,,,,,,,10_15_2019
10034932,,,,,,,,,,,,,,,,,,,,10_15_2019
101906,"Oxirane, 2,2'-[1,3-phenylenebis(oxymethylene)]bis-",222.2372,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
1134232,Cycloate,215.356,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
119904,"Benzidine, 3,3'-dimethoxy-",244.289,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
126727,"1-Propanol, 2,3-dibromo-, phosphate (3:1)",697.611,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
13194484,Ethoprophos,242.339,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
132274,,,,,,,,,,,,,,,,,,,,10_15_2019
136458,,,,,,,,,,,,,,,,,,,,10_15_2019
137417,,,,,,,,,,,,,,,,,,,,10_15_2019
137428,,,,,,,,,,,,,,,,,,,,10_15_2019
142596,,,,,,,,,,,,,,,,,,,,10_15_2019
1464535,"2,2'-Bioxirane",86.0892,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
150505,Tributyl phosphorotrithioite,298.512,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
156627,,,,,,,,,,,,,,,,,,,,10_15_2019
17804352,Benomyl,290.3177,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
1910425,,,,,,,,,,,,,,,,,,,,10_15_2019
1918021,Picloram,241.459,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
1929733,"Acetic acid, (2,4-dichlorophenoxy)-, 2-butoxyethyl ester",321.196,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
1937377,,,,,,,,,,,,,,,,,,,,10_15_2019
1982690,,,,,,,,,,,,,,,,,,,,10_15_2019
20325400,,,,,,,,,,,,,,,,,,,,10_15_2019
2164070,,,,,,,,,,,,,,,,,,,,10_15_2019
2300665,,,,,,,,,,,,,,,,,,,,10_15_2019
2312358,Propargite,350.472,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
23564058,,,,,,,,,,,,,,,,,,,,10_15_2019
26002802,Phenothrin,350.4507,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
26628228,sodium azide,65.0099,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
2702729,,,,,,,,,,,,,,,,,,,,10_15_2019
28249776,Benthiocarb,257.78,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
29082744,"Benzene, pentachloro(trichloroethenyl)-",379.71,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
300765,Naled,380.784,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
34077877,,,,,,,,,,,,,,,,,,,,10_15_2019
354110,"1,1,1,2-tetrachloro-2-fluoroethane",185.84,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
3653483,,,,,,,,,,,,,,,,,,,,10_15_2019
4549400,,,,,,,,,,,,,,,,,,,,10_15_2019
465736,Isodrin,364.91,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
53963,N-2-Fluorenylacetamide,223.2698,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
541537,,,,,,,,,,,,,,,,,,,,10_15_2019
57330,,,,,,,,,,,,,,,,,,,,10_15_2019
60207901,Propiconazole,342.22,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
612839,,,,,,,,,,,,,,,,,,,,10_15_2019
62476599,,,,,,,,,,,,,,,,,,,,10_15_2019
62748,,,,,,,,,,,,,,,,,,,,10_15_2019
64755,Tetracycline hydrochloride,480.896,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
68085858,,,,,,,,,,,,,,,,,,,,10_15_2019
68359375,Cyfluthrin,434.288,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
684935,"Urea, N-methyl-N-nitroso-",103.08,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
72178020,,,,,,,,,,,,,,,,,,,,10_15_2019
759739,"Urea, N-ethyl-N-nitroso-",117.1066,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
759944,Eptam,189.318,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
78488,"S,S,S-Tributyl phosphorotrithioate",314.511,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
81889,Rhodamine B,479.01,,,,,,,,,,,6.7,eV,,,,,https://webbook.nist.gov/,10_15_2019
924163,"1-Butanamine, N-butyl-N-nitroso-",158.2413,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
96128,"Propane, 1,2-dibromo-3-chloro-",236.333,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
97234,Dichlorophen,269.123,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_15_2019
619158,"Benzene, 2-methyl-1,4-dinitro-",182.1335,,,,,-3578,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,10_20_2019
610399,"Benzene, 4-methyl-1,2-dinitro-",182.1335,,,,,-3598,kJ/mol,,,329,K,,,,,,,https://webbook.nist.gov/,10_20_2019
2687254,"1,2-Benzenediamine, 3-methyl-",122.1677,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_20_2019
95705,"1,4-Benzenediamine, 2-methyl-",122.1677,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_20_2019
823405,"1,3-Benzenediamine, 2-methyl-",122.1677,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,10_20_2019
496720,"1,2-Benzenediamine, 4-methyl-",122.1677,,,,,,,538.2,K,,,,,,,,,https://webbook.nist.gov/,10_20_2019
108714,,,,,,,,,,,,,,,,,,,,10_20_2019
1309644,Antimony trioxide,291.518,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1345046,antimony sulphide,339.715,,,,,,,,,,,8.8,eV,,,,,https://webbook.nist.gov/,02_26_2020
1314609,diantimony pentoxide,323.517,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
10025919,antimony trichloride,228.119,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7789619,antimony tribromide,361.472,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
28300745,,,,,,,,,,,,,,,,,,,,02_26_2020
7783702,antimony pentafluoride,216.752,,,,,,,422.6,K,,,,,,,,,https://webbook.nist.gov/,02_26_2020
6923520,,,,,,,,,,,,,,,,,,,,02_26_2020
5965333,,,,,,,,,,,,,,,,,,,,02_26_2020
98500,Arsanilic acid,217.0542,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1303282,diarsenic pentaoxide,229.8402,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1303339,arsenic sulfide,246.038,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7784341,Arsenic trichloride,181.281,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1327533,diarsenic trioxide,197.8414,,,,,,,,,,,10.4,eV,,,,,https://webbook.nist.gov/,02_26_2020
7784421,Arsine,77.94542,,,,,,,,,,,,,747.9,kJ/mol,712,kJ/mol,https://webbook.nist.gov/,02_26_2020
75605,"Arsinic acid, dimethyl-",137.9974,,,,,,,,,473,K,,,,,,,https://webbook.nist.gov/,02_26_2020
7784409,,,,,,,,,,,,,,,,,,,,02_26_2020
144218,,,,,,,,,,,,,,,,,,,,02_26_2020
2163806,,,,,,,,,,,,,,,,,,,,02_26_2020
7784410,,,,,,,,,,,,,,,,,,,,02_26_2020
13464352,,,,,,,,,,,,,,,,,,,,02_26_2020
7631892,,,,,,,,,,,,,,,,,,,,02_26_2020
7784465,sodium dioxoarsenate,129.9102,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
124652,,,,,,,,,,,,,,,,,,,,02_26_2020
543806,"Acetic acid, barium salt",255.415,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
513779,barium carbonate,197.336,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
10361372,Barium dichloride,208.233,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
17194002,barium hydroxide,171.342,,,,,,,,,,,8,eV,,,,,https://webbook.nist.gov/,02_26_2020
1304285,"barium oxide, obtained by calcining witherite",153.326,,,,,,,,,,,6.46,eV,1215.4,kJ/mol,1187.6,kJ/mol,https://webbook.nist.gov/,02_26_2020
543817,,,,,,,,,,,,,,,,,,,,02_26_2020
13106473,,,,,,,,,,,,,,,,,,,,02_26_2020
66104243,,,,,,,,,,,,,,,,,,,,02_26_2020
7787475,beryllium chloride,79.918,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
12010127,,,,,,,,,,,,,,,,,,,,02_26_2020
12400167,,,,,,,,,,,,,,,,,,,,02_26_2020
12232676,,,,,,,,,,,,,,,,,,,,02_26_2020
13598157,,,,,,,,,,,,,,,,,,,,02_26_2020
13327327,beryllium hydroxide,43.0269,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
13597994,,,,,,,,,,,,,,,,,,,,02_26_2020
19049402,"Beryllium acetate, basic",406.3122,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
63990885,,,,,,,,,,,,,,,,,,,,02_26_2020
13510491,beryllium sulphate,105.075,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
13597950,,,,,,,,,,,,,,,,,,,,02_26_2020
7787566,,,,,,,,,,,,,,,,,,,,02_26_2020
542632,diethylberyllium,67.1344,,,,,,,,,,,9.45,eV,,,,,https://webbook.nist.gov/,02_26_2020
15721332,Bis(isopropyl)beryllium,95.1875,,,,,,,,,,,8.8,eV,,,,,https://webbook.nist.gov/,02_26_2020
506638,Dimethylberyllium,39.0812,,,,,,,,,,,10.67,eV,,,,,https://webbook.nist.gov/,02_26_2020
64059263,,,,,,,,,,,,,,,,,,,,02_26_2020
63915764,,,,,,,,,,,,,,,,,,,,02_26_2020
513780,cadmium carbonate,172.42,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
10108642,cadmium chloride,183.317,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1306190,cadmium oxide,128.41,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
10124364,cadmium sulphate,208.474,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1306236,cadmium sulphide,144.476,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
12336957,,,,,,,,,,,,,,,,,,,,02_26_2020
1066304,,,,,,,,,,,,,,,,,,,,02_26_2020
10025737,chromium trichloride,158.355,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1308141,chromium (III) hydroxide,103.0181,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
13548384,,,,,,,,,,,,,,,,,,,,02_26_2020
1308389,Chromium oxide,151.9904,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
13537218,,,,,,,,,,,,,,,,,,,,02_26_2020
7789040,chromium orthophosphate,146.9675,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
12018187,dichromium nickel tetraoxide,226.6832,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
10141001,,,,,,,,,,,,,,,,,,,,02_26_2020
7788989,,,,,,,,,,,,,,,,,,,,02_26_2020
7789095,,,,,,,,,,,,,,,,,,,,02_26_2020
10294403,barium chromate,253.321,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1344383,,,,,,,,,,,,,,,,,,,,02_26_2020
13765190,calcium chromate,156.072,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
14986482,,,,,,,,,,,,,,,,,,,,02_26_2020
1333820,chromium trioxide,99.9943,,,,,,,,,470.44,K,,,,,,,https://webbook.nist.gov/,02_26_2020
14977618,Chromyl chloride,154.901,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7758976,,,,,,,,,,,,,,,,,,,,02_26_2020
12656858,,,,,,,,,,,,,,,,,,,,02_26_2020
7789006,potassium chromate,194.1903,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7778509,potassium dichromate,294.1846,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7775113,sodium chromate,161.9732,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
10588019,,,,,,,,,,,,,,,,,,,,02_26_2020
7789062,,,,,,,,,,,,,,,,,,,,02_26_2020
13530659,,,,,,,,,,,,,,,,,,,,02_26_2020
11103869,,,,,,,,,,,,,,,,,,,,02_26_2020
13007926,Chromium hexacarbonyl,220.0567,,,,,-1853.9,kJ/mol,,,,,,,739.2,kJ/mol,714.6,kJ/mol,https://webbook.nist.gov/,02_26_2020
24613896,,,,,,,,,,,,,,,,,,,,02_26_2020
10049055,chromium dichloride,122.902,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
12018018,chromium dioxide,83.9949,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
71487,,,,,,,,,,,,,,,,,,,,02_26_2020
6147531,"Acetic acid, cobalt(2+) salt, tetrahydrate",177.0212,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
917691,,,,,,,,,,,,,,,,,,,,02_26_2020
513791,cobalt carbonate,118.9421,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
10210681,Dicobalt octacarbonyl,341.9472,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7646799,cobalt dichloride,129.839,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
21041930,cobalt dihydroxide,92.9479,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
61789513,,,,,,,,,,,,,,,,,,,,02_26_2020
10141056,cobalt dinitrate,182.943,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1307966,cobalt oxide,74.9326,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1308049,dicobalt trioxide,165.8646,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1308061,tricobalt tetraoxide,240.7972,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
10124433,cobalt sulphate,154.996,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
10026241,,,,,,,,,,,,,,,,,,,,02_26_2020
1317426,cobalt sulphide,90.998,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
12276016,,,,,,,,,,,,,,,,,,,,02_26_2020
50376915,,,,,,,,,,,,,,,,,,,,02_26_2020
20427592,copper dihydroxide,97.561,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
12108133,"Manganese, tricarbonyl[(1,2,3,4,5-η)-1-methyl-2,4-cyclopentadien-1-yl]-",218.0881,,,,,,,,,,,,,833.8,kJ/mol,801.3,kJ/mol,https://webbook.nist.gov/,02_26_2020
598629,,,,,,,,,,,,,,,,,,,,02_26_2020
638380,,,,,,,,,,,,,,,,,,,,02_26_2020
12427382,,,,,,,,,,,,,,,,,,,,02_26_2020
1344430,manganese oxide,70.9374,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7785877,manganese sulphate,151.001,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7782641,manganese difluoride,92.934851,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
12228910,,,,,,,,,,,,,,,,,,,,02_26_2020
1320463,,,,,,,,,,,,,,,,,,,,02_26_2020
10377669,,,,,,,,,,,,,,,,,,,,02_26_2020
1313139,manganese dioxide,86.9368,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7722647,potassium permanganate,158.0339,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7487947,Mercury(II) chloride,271.5,,,,,,,,,,,11.38,eV,,,,,https://webbook.nist.gov/,02_26_2020
10112911,dimercury dichloride,472.09,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
21908532,mercury monoxide,216.59,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
16056341,,,,,,,,,,,,,,,,,,,,02_26_2020
7783393,mercury difluoride,238.59,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
13967254,dimercury difluoride,439.18,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7789471,Mercury(II) bromide,360.4,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7774290,Mercury diiodide,454.4,,,,,,,,,,,9.509,eV,,,,,https://webbook.nist.gov/,02_26_2020
10045940,,,,,,,,,,,,,,,,,,,,02_26_2020
12054487,nickel dihydroxide,92.7081,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1313991,nickel monoxide,74.6928,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1314063,dinickel trioxide,165.385,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
16812547,nickel sulphide,90.758,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
12035722,trinickel disulphide,240.21,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
3333673,,,,,,,,,,,,,,,,,,,,02_26_2020
12607704,,,,,,,,,,,,,,,,,,,,02_26_2020
373024,,,,,,,,,,,,,,,,,,,,02_26_2020
6018899,,,,,,,,,,,,,,,,,,,,02_26_2020
15699180,,,,,,,,,,,,,,,,,,,,02_26_2020
25749080,,,,,,,,,,,,,,,,,,,,02_26_2020
51287855,,,,,,,,,,,,,,,,,,,,02_26_2020
7718549,nickel dichloride,129.599,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7791200,,,,,,,,,,,,,,,,,,,,02_26_2020
7786814,nickel sulphate,154.756,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
10101970,,,,,,,,,,,,,,,,,,,,02_26_2020
10101981,,,,,,,,,,,,,,,,,,,,02_26_2020
13463393,Nickel tetracarbonyl,170.7338,,,-1180.3,kJ/mol,,,,,,,8.27,eV,742.3,kJ/mol,716,kJ/mol,https://webbook.nist.gov/,02_26_2020
12035528,,,,,,,,,,,,,,,,,,,,02_26_2020
73482185,,,,,,,,,,,,,,,,,,,,02_26_2020
12125610,,,,,,,,,,,,,,,,,,,,02_26_2020
27016757,,,,,,,,,,,,,,,,,,,,02_26_2020
1314052,nickel selenide,137.65,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
12201853,,,,,,,,,,,,,,,,,,,,02_26_2020
12142880,,,,,,,,,,,,,,,,,,,,02_26_2020
24270517,,,,,,,,,,,,,,,,,,,,02_26_2020
12035391,nickel titanium trioxide,154.559,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
71631157,,,,,,,,,,,,,,,,,,,,02_26_2020
68187100,,,,,,,,,,,,,,,,,,,,02_26_2020
1271289,Nickelocene,188.8798,,,,,-5627.9,kJ/mol,,,,,,,935.7,kJ/mol,907.3,kJ/mol,https://webbook.nist.gov/,02_26_2020
1306247,cadmium selenide,191.37,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
2897214,,,,,,,,,,,,,,,,,,,,02_26_2020
13410010,,,,,,,,,,,,,,,,,,,,02_26_2020
7790592,,,,,,,,,,,,,,,,,,,,02_26_2020
14293868,,,,,,,,,,,,,,,,,,,,02_26_2020
7783086,selenic acid,144.97,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7783008,selenious acid,128.97,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
144343,,,,,,,,,,,,,,,,,,,,02_26_2020
7446084,Selenium(IV) oxide,110.96,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7783791,Selenium hexafluoride,192.95,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1313855,,,,,,,,,,,,,,,,,,,,02_26_2020
10102188,,,,,,,,,,,,,,,,,,,,02_26_2020
12039520,,,,,,,,,,,,,,,,,,,,02_26_2020
509091,,,,,,,,,,,,,,,,,,,,02_26_2020
102492240,,,,,,,,,,,,,,,,,,,,02_26_2020
23606328,,,,,,,,,,,,,,,,,,,,02_26_2020
14104202,,,,,,,,,,,,,,,,,,,,02_26_2020
20667123,disilver oxide,231.7358,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
3794647,,,,,,,,,,,,,,,,,,,,02_26_2020
146849,,,,,,,,,,,,,,,,,,,,02_26_2020
13092756,,,,,,,,,,,,,,,,,,,,02_26_2020
7784089,,,,,,,,,,,,,,,,,,,,02_26_2020
13863882,silver azide,149.8883,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
506649,silver cyanide,133.8856,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
2386529,,,,,,,,,,,,,,,,,,,,02_26_2020
6533739,,,,,,,,,,,,,,,,,,,,02_26_2020
7790309,thallium iodide,331.2878,,,,,,,,,,,8.47,eV,,,,,https://webbook.nist.gov/,02_26_2020
7446186,dithallium sulphate,504.829,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
20398065,,,,,,,,,,,,,,,,,,,,02_26_2020
7789404,thallium bromide,284.287,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
563688,thallium acetate,263.4273,,,,,,,,,404,K,,,,,,,https://webbook.nist.gov/,02_26_2020
13453300,,,,,,,,,,,,,,,,,,,,02_26_2020
7791120,thallium chloride,239.836,,,,,,,,,,,9.7,eV,,,,,https://webbook.nist.gov/,02_26_2020
10102451,thallium nitrate,266.3882,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1314325,dithallium trioxide,456.7648,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
27774136,vanadium oxide sulphate,163.004,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
13718268,sodium metavanadate,121.9295,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
13721396,,,,,,,,,,,,,,,,,,,,02_26_2020
7803556,,,,,,,,,,,,,,,,,,,,02_26_2020
10580526,vanadium dichloride,121.847,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
